"URI","rdf-schema#label","alias","birthDate","birthPlace_label","birthPlace","birthYear","country_label","country","deathDate","deathPlace_label","deathPlace","deathYear","era_label","era","imdbId","influenced_label","influenced","influencedBy_label","influencedBy","lccnId","mainInterest_label","mainInterest","nationality_label","nationality","notableIdea_label","notableIdea","philosophicalSchool_label","philosophicalSchool","region_label","region","religion_label","religion","soundRecording_label","soundRecording","spouse_label","spouse","viafId","description","point","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","rdf-schema#seeAlso_label","rdf-schema#seeAlso","owl#differentFrom_label","owl#differentFrom","wgs84_pos#lat","wgs84_pos#long"
"http://dbpedia.org/resource/Abu_Abd_al-Rahman_Ibn_Aqil_al-Zahiri","Abu Abd al-Rahman Ibn Aqil al-Zahiri","NULL","NULL","Shaqraa","http://dbpedia.org/resource/Shaqraa","1942","NULL","NULL","NULL","NULL","NULL","NULL","Contemporary Islamic philosophy","http://dbpedia.org/resource/Contemporary_Islamic_philosophy","NULL","Abdul Aziz al-Harbi","http://dbpedia.org/resource/Abdul_Aziz_al-Harbi","{Ibn Hazm|Abd al-Aziz ibn Baz|Abu Turab al-Zahiri|Ibn Humaid}","{http://dbpedia.org/resource/Ibn_Hazm|http://dbpedia.org/resource/Abd_al-Aziz_ibn_Baz|http://dbpedia.org/resource/Abu_Turab_al-Zahiri|http://dbpedia.org/resource/Ibn_Humaid}","NULL","Kalam cosmological argument","http://dbpedia.org/resource/Kalam_cosmological_argument","NULL","NULL","NULL","NULL","Logic in Islamic philosophy","http://dbpedia.org/resource/Logic_in_Islamic_philosophy","Islamic philosophy","http://dbpedia.org/resource/Islamic_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Saudi Arabian academic","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Abu_Bakr_Ibn_Sayyid_al-Nās","Abu Bakr Ibn Sayyid al-Nās","NULL","NULL","{Andalusia|Seville}","{http://dbpedia.org/resource/Andalusia|http://dbpedia.org/resource/Seville}","1200","NULL","NULL","NULL","NULL","NULL","1261","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Ẓāhirī","http://dbpedia.org/resource/Ẓāhirī","North Africa","http://dbpedia.org/resource/North_Africa","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Muslim theologian","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Abu_Bakr_al-Sajistani","Abu Bakr al-Sajistani","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{0941|0330}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Islamic scholar","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Abu_Hilal_al-Askari","Abu Hilal al-Askari","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{0395|1005}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Islamic scholar","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Abu_Muslim_al-Khawlani","Abu Muslim al-Khawlani","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Syria","http://dbpedia.org/resource/Syria","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Abu_Yusuf","Abu Yusuf","NULL","NULL","NULL","NULL","0113","NULL","NULL","NULL","NULL","NULL","0798","Islamic Golden Age","http://dbpedia.org/resource/Islamic_Golden_Age","NULL","NULL","NULL","Abu Hanifa","http://dbpedia.org/resource/Abu_Hanifa","NULL","Fiqh","http://dbpedia.org/resource/Fiqh","NULL","NULL","Fiqh","http://dbpedia.org/resource/Fiqh","Sunni Islam","http://dbpedia.org/resource/Sunni_Islam","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Abu_Zayd_al-Balkhi","Abu Zayd al-Balkhi","NULL","NULL","{Balkh|Greater Khorasan}","{http://dbpedia.org/resource/Balkh|http://dbpedia.org/resource/Greater_Khorasan}","0850","NULL","NULL","NULL","NULL","NULL","0934","Islamic Golden Age","http://dbpedia.org/resource/Islamic_Golden_Age","NULL","{Muhammad ibn Zakariya al-Razi|Estakhri|Avicenna|Joseph Wolpe|Al-Muqaddasi|Ibn Hawqal}","{http://dbpedia.org/resource/Muhammad_ibn_Zakariya_al-Razi|http://dbpedia.org/resource/Estakhri|http://dbpedia.org/resource/Avicenna|http://dbpedia.org/resource/Joseph_Wolpe|http://dbpedia.org/resource/Al-Muqaddasi|http://dbpedia.org/resource/Ibn_Hawqal}","{Muhammad|Al-Kindi|Quran}","{http://dbpedia.org/resource/Muhammad|http://dbpedia.org/resource/Al-Kindi|http://dbpedia.org/resource/Quran}","NULL","{Mathematics|Medicine|Neuroscience|Psychology|Science|Geography}","{http://dbpedia.org/resource/Mathematics|http://dbpedia.org/resource/Medicine|http://dbpedia.org/resource/Neuroscience|http://dbpedia.org/resource/Psychology|http://dbpedia.org/resource/Science|http://dbpedia.org/resource/Geography}","NULL","NULL","NULL","NULL","{Science in the medieval Islamic world|Mathematics in medieval Islam|Science and technology in Iran|Medicine in the medieval Islamic world|Geography and cartography in medieval Islam|Psychology in medieval Islam}","{http://dbpedia.org/resource/Science_in_the_medieval_Islamic_world|http://dbpedia.org/resource/Mathematics_in_medieval_Islam|http://dbpedia.org/resource/Science_and_technology_in_Iran|http://dbpedia.org/resource/Medicine_in_the_medieval_Islamic_world|http://dbpedia.org/resource/Geography_and_cartography_in_medieval_Islam|http://dbpedia.org/resource/Psychology_in_medieval_Islam}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Abu_al-Qasim_al-Khoei","Abu al-Qasim al-Khoei","NULL","1899-11-19","NULL","NULL","1899","NULL","NULL","1992-08-08","NULL","NULL","1992","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Shia Islam","http://dbpedia.org/resource/Shia_Islam","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Abul_A'la_Maududi","Abul A'la Maududi","NULL","NULL","{Maharashtra|Hyderabad State|Aurangabad Maharashtra|Presidencies and provinces of British India}","{http://dbpedia.org/resource/Maharashtra|http://dbpedia.org/resource/Hyderabad_State|http://dbpedia.org/resource/Aurangabad,_Maharashtra|http://dbpedia.org/resource/Presidencies_and_provinces_of_British_India}","NULL","NULL","NULL","1979-09-22","Buffalo New York","http://dbpedia.org/resource/Buffalo,_New_York","1979","NULL","NULL","NULL","{Abdullah Yusuf Azzam|Khurshid Ahmad (scholar)|Syed Ali Shah Geelani|Qazi Hussain Ahmad|Ghulam Azam|Delwar Hossain Sayeedi|Mian Tufail Mohammad|Abu Ammaar Yasir Qadhi|Motiur Rahman Nizami|Ali Ahsan Mohammad Mojaheed|Hassan al-Banna|Sayyid Qutb|Muhammad Karakunnu|Abdul Quader Molla|Abdul Qayum (imam)|Imam-i-Kaaba_Khalid_Ghamdi}","{http://dbpedia.org/resource/Abdullah_Yusuf_Azzam|http://dbpedia.org/resource/Khurshid_Ahmad_(scholar)|http://dbpedia.org/resource/Syed_Ali_Shah_Geelani|http://dbpedia.org/resource/Qazi_Hussain_Ahmad|http://dbpedia.org/resource/Ghulam_Azam|http://dbpedia.org/resource/Delwar_Hossain_Sayeedi|http://dbpedia.org/resource/Mian_Tufail_Mohammad|http://dbpedia.org/resource/Abu_Ammaar_Yasir_Qadhi|http://dbpedia.org/resource/Motiur_Rahman_Nizami|http://dbpedia.org/resource/Ali_Ahsan_Mohammad_Mojaheed|http://dbpedia.org/resource/Hassan_al-Banna|http://dbpedia.org/resource/Sayyid_Qutb|http://dbpedia.org/resource/Muhammad_Karakunnu|http://dbpedia.org/resource/Abdul_Quader_Molla|http://dbpedia.org/resource/Abdul_Qayum_(imam)|http://dbpedia.org/resource/Imam-i-Kaaba_Khalid_Ghamdi}","{Moinuddin Chishti|Muhammad Iqbal|Ibn Taymiyyah}","{http://dbpedia.org/resource/Moinuddin_Chishti|http://dbpedia.org/resource/Muhammad_Iqbal|http://dbpedia.org/resource/Ibn_Taymiyyah}","NULL","{Sharia|Islamic philosophy|Modern philosophy}","{http://dbpedia.org/resource/Sharia|http://dbpedia.org/resource/Islamic_philosophy|http://dbpedia.org/resource/Modern_philosophy}","NULL","NULL","{Jahiliyyah|Islamic state}","{http://dbpedia.org/resource/Jahiliyyah|http://dbpedia.org/resource/Islamic_state}","Sunni Islam","http://dbpedia.org/resource/Sunni_Islam","Muslim world","http://dbpedia.org/resource/Muslim_world","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Abul_Hasan_Ali_Hasani_Nadwi","Abul Hasan Ali Hasani Nadwi","NULL","1914-11-24","{India|Raebareli}","{http://dbpedia.org/resource/India|http://dbpedia.org/resource/Raebareli}","1914","NULL","NULL","1999-12-31","{India|Raebareli}","{http://dbpedia.org/resource/India|http://dbpedia.org/resource/Raebareli}","1999","NULL","NULL","NULL","NULL","NULL","Muhammad Iqbal","http://dbpedia.org/resource/Muhammad_Iqbal","NULL","NULL","NULL","NULL","NULL","{Islamic democracy|Interfaith dialogue}","{http://dbpedia.org/resource/Islamic_democracy|http://dbpedia.org/resource/Interfaith_dialogue}","Qadiriyya wa Naqshbandiyya","http://dbpedia.org/resource/Qadiriyya_wa_Naqshbandiyya","India","http://dbpedia.org/resource/India","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Indian Islamic scholar","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Adam_Ferguson","Adam Ferguson","NULL","1723-06-20","{Logierait|Scotland|Perthshire}","{http://dbpedia.org/resource/Logierait|http://dbpedia.org/resource/Scotland|http://dbpedia.org/resource/Perthshire}","1723","NULL","NULL","1816-02-22","{St Andrews|Scotland|Fife}","{http://dbpedia.org/resource/St_Andrews|http://dbpedia.org/resource/Scotland|http://dbpedia.org/resource/Fife}","1816","Age of Enlightenment","http://dbpedia.org/resource/Age_of_Enlightenment","NULL","NULL","NULL","NULL","NULL","NULL","{Ethics|Political philosophy|History|Sociology}","{http://dbpedia.org/resource/Ethics|http://dbpedia.org/resource/Political_philosophy|http://dbpedia.org/resource/History|http://dbpedia.org/resource/Sociology}","NULL","NULL","NULL","NULL","Scottish Enlightenment","http://dbpedia.org/resource/Scottish_Enlightenment","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Adam_Schaff","Adam Schaff","NULL","1913-03-10","Lviv","http://dbpedia.org/resource/Lviv","1913","NULL","NULL","2006-11-12","Warsaw","http://dbpedia.org/resource/Warsaw","2006","20th-century philosophy","http://dbpedia.org/resource/20th-century_philosophy","NULL","NULL","NULL","Karl Marx","http://dbpedia.org/resource/Karl_Marx","NULL","Epistemology","http://dbpedia.org/resource/Epistemology","NULL","NULL","NULL","NULL","Marxism","http://dbpedia.org/resource/Marxism","Western philosophy","http://dbpedia.org/resource/Western_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Adam_Smith","Adam Smith","NULL","1723-06-16","{Kirkcaldy|Scotland|Fife}","{http://dbpedia.org/resource/Kirkcaldy|http://dbpedia.org/resource/Scotland|http://dbpedia.org/resource/Fife}","1723","NULL","NULL","1790-07-17","{Edinburgh|Scotland}","{http://dbpedia.org/resource/Edinburgh|http://dbpedia.org/resource/Scotland}","1790","NULL","NULL","NULL","Frédéric Bastiat","http://dbpedia.org/resource/Frédéric_Bastiat","Aristotle","http://dbpedia.org/resource/Aristotle","NULL","{Economics|Political philosophy}","{http://dbpedia.org/resource/Economics|http://dbpedia.org/resource/Political_philosophy}","NULL","NULL","{Division of labour|Free market|Classical economics|Invisible hand}","{http://dbpedia.org/resource/Division_of_labour|http://dbpedia.org/resource/Free_market|http://dbpedia.org/resource/Classical_economics|http://dbpedia.org/resource/Invisible_hand}","Classical economics","http://dbpedia.org/resource/Classical_economics","Western philosophy","http://dbpedia.org/resource/Western_philosophy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Adam_Watson","Adam Watson","NULL","1914-08-10","NULL","NULL","1914","NULL","NULL","2007-08-24","NULL","NULL","2007","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","International relations","http://dbpedia.org/resource/International_relations","NULL","NULL","NULL","NULL","English school of international relations theory","http://dbpedia.org/resource/English_school_of_international_relations_theory","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Adam_Weishaupt","Adam Weishaupt","NULL","1748-02-06","{Ingolstadt|Electorate of Bavaria}","{http://dbpedia.org/resource/Ingolstadt|http://dbpedia.org/resource/Electorate_of_Bavaria}","1748","NULL","NULL","1830-11-18","{Saxe-Coburg and Gotha|Gotha}","{http://dbpedia.org/resource/Saxe-Coburg_and_Gotha|http://dbpedia.org/resource/Gotha}","1830","Age of Enlightenment","http://dbpedia.org/resource/Age_of_Enlightenment","NULL","{Robert Anton Wilson|Percy Bysshe Shelley}","{http://dbpedia.org/resource/Robert_Anton_Wilson|http://dbpedia.org/resource/Percy_Bysshe_Shelley}","{Baron d'Holbach|Johann Georg Heinrich Feder|Scottish Enlightenment}","{http://dbpedia.org/resource/Baron_d'Holbach|http://dbpedia.org/resource/Johann_Georg_Heinrich_Feder|http://dbpedia.org/resource/Scottish_Enlightenment}","NULL","{Epistemology|Ethics|Metaphysics}","{http://dbpedia.org/resource/Epistemology|http://dbpedia.org/resource/Ethics|http://dbpedia.org/resource/Metaphysics}","NULL","NULL","NULL","NULL","Empiricism","http://dbpedia.org/resource/Empiricism","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|person|philosopher|Q5|Person|Q215627|DUL.owl#NaturalPerson|agent|DUL.owl#Agent|Q4964182}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/Person|http://dbpedia.org/ontology/Philosopher|http://www.wikidata.org/entity/Q5|http://xmlns.com/foaf/0.1/Person|http://schema.org/Person|http://www.wikidata.org/entity/Q215627|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#NaturalPerson|http://dbpedia.org/ontology/Agent|http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#Agent|http://www.wikidata.org/entity/Q4964182}","NULL","NULL","NULL","NULL","NULL","NULL"
